Race_ID,Horse,Predicted_Probability
46410,Bringsty,0.05376
46410,Thatwilldoso,0.06894
46410,The Real Screamer,0.0805
46410,Victor's Choice,0.04208
46410,Duke Of Leggagh,0.05354
46410,Dont Do Dramas,0.04484
46410,Gotta Catch'em All,0.04932
46410,Goldsmith,0.0342
46410,Cordouan,0.03094
46410,Doctor Grace,0.0653
46410,Barretstown,0.05494
46410,Fleetfootsoldier,0.05208
46410,Flier,0.06702
46410,Miss Australie,0.0279
46410,Picpoul,0.04676
46410,Harseva,0.06678
46411,Forza Orta,0.18946
46411,Artisan Dancer,0.20172
46411,Zimmerman,0.16102
46411,Surrey Belle,0.15344
46411,Little Peter,0.1441
46411,Diamand De Vindecy,0.15026
46412,Pearly Squirrel,0.07634
46412,Tarlac,0.06786
46412,Atomic Mass,0.06312
46412,Francis Drake,0.11292
46412,Eighteen Fourteen,0.06138
46412,Queen Of Good News,0.07342
46412,Vesperado,0.06078
46412,Sherlock,0.08364
46412,Yehudi,0.0795
46412,Bantz,0.086
46412,Dovey Moon,0.07164
46412,Miss Cast,0.0596
46412,Miakoda,0.1038
46413,Tremolo,0.0938
46413,Sex On Fire,0.08584
46413,Imperial Trooper,0.07878
46413,Royal Alliance,0.09858
46413,Yabher,0.11284
46413,Well Enough,0.07362
46413,High On Hope,0.1124
46413,Urban Sky,0.0594
46413,Arbitration,0.10856
46413,Boston Run,0.07486
46413,Carron,0.10132
46414,Matt Connor,0.03922
46414,Black Gem,0.04876
46414,Miss Gitana,0.0554
46414,The Truant,0.07142
46414,Scott Lang,0.05372
46414,Rockview Consort,0.06382
46414,Disco Boy,0.03688
46414,No Big Deal,0.05002
46414,Plains Indian,0.06328
46414,Pons Aelius,0.04132
46414,Club Manager,0.06076
46414,Desert Friend,0.06096
46414,Sub Rosa,0.03296
46414,Forlio,0.07874
46414,Make Good,0.04978
46414,Glyde Ranger,0.05278
46414,Elle Dorado Rock,0.08652
46414,Tara Power,0.05366
46415,Touch The Moon,0.15302
46415,Cabrera,0.16208
46415,Sam Hawkens,0.14762
46415,Percy Shelley,0.15822
46415,Knightswood,0.18248
46415,Dancingwithmyself,0.0927
46415,Flickering Halo,0.10388
46416,Yeoman,0.11976
46416,Touchwood,0.11516
46416,Zu Run,0.14144
46416,Sibyl Charm,0.15356
46416,Rhythmic Acclaim,0.14694
46416,Eden Storm,0.11262
46416,Francisco,0.10448
46416,Autumn Festival,0.10604
46417,Tees Spirit,0.1429
46417,Pilgrim,0.16472
46417,Vintage Clarets,0.13124
46417,Venture Capital,0.17586
46417,Manila Scouse,0.10238
46417,Ventura Express,0.1682
46417,Mondammej,0.1147
46418,First Folio,0.09256
46418,It Just Takes Time,0.0955
46418,Silver Samurai,0.09792
46418,Dorney Lake,0.12268
46418,Almarada Prince,0.07572
46418,Kodi Lion,0.09978
46418,Flying Fletcher,0.08156
46418,Count D'Orsay,0.07866
46418,Smart Vision,0.106
46418,Call To Action,0.0424
46418,Oriental Prince,0.10722
46419,Urban Sprawl,0.1291
46419,Pisanello,0.1098
46419,Good Morning Alex,0.08782
46419,Drink Dry,0.05904
46419,Garden Oasis,0.10166
46419,Mudamer,0.0895
46419,Stockpyle,0.11464
46419,Spioradalta,0.08992
46419,Poet's Dawn,0.04766
46419,Enthused,0.08558
46419,Volenti,0.08528
46420,May Blossom,0.09612
46420,Sea Emily Run,0.14132
46420,Raneenn,0.1352
46420,Mostar Dreams,0.1285
46420,Beronia,0.1331
46420,Miss Collada,0.08864
46420,Galaxy Zoo,0.1432
46420,Dark Rosa,0.13392
46421,Ziggy's Ariel,0.1249
46421,Beaujolais Nouveau,0.12686
46421,Rogue Bullet,0.15724
46421,Macedonian,0.12786
46421,Chuti Manika,0.12648
46421,Sundiata Keita,0.11144
46421,East Tyrone,0.11564
46421,Toota,0.10958
46422,Candy Warhol,0.13028
46422,Due Date,0.1125
46422,Mehmo,0.08824
46422,Vitalline,0.0818
46422,Supernova Steps,0.12512
46422,Bankrupt,0.10006
46422,Araifjan,0.08986
46422,Black Cab,0.07626
46422,Rain Cap,0.05816
46422,May Remain,0.08566
46422,Snow Boots,0.05206
46423,Our Absent Friends,0.12144
46423,Honour Your Dreams,0.1074
46423,Ancient Times,0.09994
46423,Betweenthesticks,0.09878
46423,Dandy Dinmont,0.10616
46423,Taygar,0.07922
46423,Toptime,0.08462
46423,Glendown,0.08622
46423,Herakles,0.07012
46423,Gis A Sub,0.07492
46423,Opal Storm,0.07118
46424,Threatening,0.22256
46424,Unforgetable Belle,0.1419
46424,Crest Of Light,0.18498
46424,Blue Seeker,0.19176
46424,Boubou,0.11736
46424,Little Bittern,0.14144
46425,Tazaman,0.17804
46425,Man Of Riddles,0.09906
46425,Sophar Sogood,0.14976
46425,Courageous Gold,0.13044
46425,Fine Print,0.19294
46425,Chef De Troupe,0.08464
46425,Scylla,0.16512
46426,Aphrodites Rock,0.07396
46426,Riyadh Gem,0.13162
46426,Zizi,0.1347
46426,Phrygia,0.13208
46426,Must Believe,0.14422
46426,Crackalackin,0.1573
46426,Rory's Gold,0.11332
46426,Zabeel Rain,0.1128
48314,Questionable,0.13404
48314,Beatrice Shilling,0.12692
48314,Anjo Bonita,0.08158
48314,Princess Niyla,0.10282
48314,Shifter,0.09922
48314,Bintabuha,0.08958
48314,Cymbidium,0.11502
48314,Rock Camelot,0.11236
48314,Coma Cluster,0.13846
48315,Brunel Nation,0.06606
48315,Way To Dubai,0.05974
48315,Feel The Need,0.06592
48315,Jimmy Speaking,0.06104
48315,How Impressive,0.08788
48315,Quandary,0.1
48315,Vince Le Prince,0.08134
48315,Giorgio M,0.07838
48315,King Of Ithaca,0.09382
48315,Chola Empire,0.06866
48315,Arctic Dawn,0.05552
48315,Drifts Away,0.08042
48315,Ten Commitments,0.03874
48315,Callianassa,0.06248
48316,Candonomore,0.07582
48316,Soames Forsyte,0.10592
48316,Power Of Gold,0.10512
48316,Commander Of Life,0.1347
48316,Stratocracy,0.09346
48316,Paris Lights,0.10596
48316,Cosmos Raj,0.1083
48316,Jesmond Dawn,0.10342
48316,Jazz Scene,0.09682
48316,Oberon Hill,0.07048
48317,Tourist,0.10234
48317,Lil Guff,0.11982
48317,Ziggy's Missile,0.08932
48317,Sevensees,0.06002
48317,Monks Dream,0.06576
48317,Muker,0.0758
48317,Sugar Hill Babe,0.06692
48317,Spirit Of Applause,0.07836
48317,Tan Rapido,0.07826
48317,True Promise,0.07786
48317,Minnie Wildes,0.05912
48317,Alligator Alley,0.0702
48317,Illusionist,0.05622
48318,Mereside Diva,0.14408
48318,D Flawless,0.0925
48318,Profit Refused,0.1055
48318,Del Ray,0.08756
48318,Actin Like A Diva,0.05916
48318,Bowerchalke,0.07886
48318,Never Let Go,0.07788
48318,Who Wants Me,0.05658
48318,Manila Thriller,0.11778
48318,Diamont Katie,0.10254
48318,Sands Of Indi,0.07756
48319,Crystal Flyer,0.11326
48319,Overture,0.13438
48319,Pique',0.10844
48319,Russian Crescendo,0.10342
48319,Lady La Fay,0.1201
48319,Loving Look,0.10916
48319,Pretending,0.1477
48319,Orchard Keeper,0.16354
48320,Milbanke,0.07142
48320,Northcliff,0.09892
48320,Jojo Rabbit,0.11462
48320,Dark Kestrel,0.11162
48320,Yazaman,0.11088
48320,Willolarupi,0.1036
48320,Glory Hyde,0.09528
48320,Cuban Storm,0.07634
48320,Hail Sezer,0.09778
48320,First Company,0.11954
48321,Morrophore,0.1358
48321,My Margie,0.14394
48321,Coppull Hall Lane,0.1268
48321,Lunar Eclipse,0.13486
48321,Gaiety Musical,0.14138
48321,Waardah,0.10694
48321,The Terminus,0.10442
48321,Bintjeddah,0.10586
48322,Respiro Solitario,0.09716
48322,Golden Harmony,0.05672
48322,West Kirby,0.074
48322,Mavetheforcebewivu,0.06578
48322,Helaali,0.08838
48322,Transfuse,0.07606
48322,Penn Avenue,0.0688
48322,Pretty Spirited,0.07386
48322,Magic Topissima,0.10088
48322,Heartened,0.071
48322,Cuda Been A Rowlex,0.11312
48322,Zappata,0.11424
48323,Northbound,0.17194
48323,B Associates,0.07914
48323,Harry Magnus,0.14236
48323,Queens Road Revue,0.12258
48323,Bibendum,0.13544
48323,Going Underground,0.12712
48323,Martin's Brig,0.13014
48323,Curious Mrs Fox,0.09128
48324,Handcuffed,0.06974
48324,Mythical Composer,0.0887
48324,Don Pacifico,0.07726
48324,Mr Fantastic,0.04534
48324,Hammer The Hammer,0.08284
48324,Naana's Diamond,0.04974
48324,Wheels Of Fire,0.0831
48324,Noble Victory,0.08128
48324,Bonnie's Boy,0.07688
48324,Mr Cool,0.10544
48324,Fan Mail,0.08456
48324,Scatter Penny,0.06886
48324,Invitorio,0.08626
48325,Sophia's Starlight,0.07426
48325,The Bell Conductor,0.07106
48325,Dutch Kingdom,0.08528
48325,Bosh,0.04836
48325,Badri,0.08134
48325,Bergerac,0.08598
48325,Westmorian,0.1145
48325,Prince Of Pillo,0.07774
48325,Drama,0.05048
48325,Many A Star,0.07416
48325,Rohaan,0.08162
48325,Northern Spirit,0.10706
48325,Valentine Catcher,0.04816
48326,Kyle Of Lochalsh,0.0625
48326,Postileo,0.05644
48326,Duke Of Oxford,0.17742
48326,Charging Thunder,0.11146
48326,Manxman,0.12076
48326,Heathen,0.1153
48326,Wahraan,0.07166
48326,Blazeon Five,0.10472
48326,Caballo De Mar,0.0844
48326,Gibside,0.09534
50122,Inanna,0.11976
50122,Jump The Gun,0.12026
50122,White Umbrella,0.12094
50122,Agnes Grey,0.09066
50122,Ramon Di Loria,0.13376
50122,Rory,0.10282
50122,Giselles Izzy,0.10352
50122,Royal Duke,0.10972
50122,Bernie The Bear,0.09856
50123,Doublethetrouble,0.18082
50123,Easter Icon,0.16048
50123,Standbackandlook,0.16162
50123,The Colorist,0.15992
50123,Fravanco,0.17566
50123,Smith,0.1615
50124,Signcastle City,0.13538
50124,Navagio,0.0908
50124,Diamondonthehill,0.20048
50124,Rey De La Batalla,0.14396
50124,Society Lion,0.13386
50124,State Flag,0.12962
50124,Bell Shot,0.1659
50125,Youthful King,0.13912
50125,Kitty Furnival,0.1532
50125,Rockit Tommy,0.12502
50125,Sax Appeal,0.14654
50125,Surrey Fire,0.11994
50125,Appier,0.1159
50125,Raintown,0.11398
50125,Educator,0.0863
50126,Spirit Of Acklam,0.12908
50126,Samra Star,0.09196
50126,Sea Regal,0.11544
50126,Cougar,0.12248
50126,Cavallo Pazzo,0.09956
50126,Curran,0.11342
50126,Can't Stop Now,0.10898
50126,Chiefman,0.0565
50126,Sophiesticate,0.07574
50126,Ayr Poet,0.08684
50127,Red Mirage,0.07846
50127,Twilight Diamond,0.08986
50127,Count Palatine,0.0806
50127,Beattie Is Back,0.0908
50127,Freedom Day,0.06626
50127,Orbital Chime,0.08776
50127,Starliner,0.0923
50127,Keep Warm,0.07202
50127,Yaaser,0.10764
50127,Iris Dancer,0.05058
50127,Kode Secret,0.08386
50127,Our Dagger,0.09986
50128,Camera Shy,0.09072
50128,Moostar,0.07044
50128,Distant Rumble,0.05726
50128,Pit Boss,0.05906
50128,Style King,0.07834
50128,Dapper Guest,0.0567
50128,Sweet Sonata,0.0647
50128,Forteleza,0.04668
50128,Sandscreendeliverd,0.0614
50128,Cupola,0.07728
50128,Horus,0.071
50128,Valsharah,0.0964
50128,Commendation,0.06022
50128,Thurso,0.05944
50128,Step Along,0.05036
50129,City Of Strangers,0.16832
50129,Luna A Inbhir Nis,0.1078
50129,Auntie Jo,0.16792
50129,Another Bungle,0.1046
50129,Pastoral Way,0.16382
50129,Barmyblade,0.15626
50129,Inertia,0.13128
50130,General Assembly,0.22076
50130,Coco Bear,0.15232
50130,Just Ten High,0.2416
50130,Libra Tiger,0.18286
50130,Southbank,0.20246
50131,Agathon,0.08566
50131,Glasses Up,0.11324
50131,Flying Scotsman,0.1209
50131,Vampire Slayer,0.11572
50131,Stand Strong,0.08978
50131,Twoforthegutter,0.0907
50131,Neddies Boy,0.09
50131,Aighear,0.10578
50131,Crystal Guard,0.1127
50131,Foshan,0.07552
50132,King Cabo,0.07022
50132,Hoornblower,0.1081
50132,Saturnalia,0.10162
50132,Calanthe,0.12142
50132,Darvel,0.1277
50132,Royal Pleasure,0.0928
50132,Francesi,0.13782
50132,Mr Fustic,0.1155
50132,Union Island,0.12482
50133,Miracle Beauty,0.07238
50133,Dmaniac,0.0607
50133,Gloriously Glam,0.05794
50133,Ohmyviette,0.04684
50133,Pickersgill,0.0754
50133,Island Girl,0.07076
50133,Billie Be Quick,0.06172
50133,Elusive Duke,0.04588
50133,Unique Journey,0.0773
50133,Asdana,0.05314
50133,Brigid's Cloak,0.08774
50133,Rion Rubette,0.05328
50133,Bluebelardo,0.03374
50133,Lyra Constellation,0.05268
50133,Aherla Rock,0.07118
50133,Paddydaddy,0.0417
50133,Lisnadill,0.03762
50134,Faster Bee,0.0722
50134,Masterofgreygoose,0.06892
50134,Al Suil Eile,0.09308
50134,Wyvern,0.10916
50134,Royal Observatory,0.07896
50134,King Of The Dance,0.09666
50134,Mudlahhim,0.06574
50134,Senseofentitlement,0.03534
50134,Trusty Scout,0.10452
50134,Annalee Lass,0.08926
50134,Change Of Fortune,0.05232
50134,Mr Trick,0.08334
50134,Bondi Man,0.0505
50135,Little Queenie,0.04418
50135,The Highway Rat,0.07016
50135,I Am Superman,0.0439
50135,Stag Night,0.10016
50135,Four Blondes,0.03352
50135,Laugh A Minute,0.08702
50135,Love Billy Boy,0.0748
50135,Collective Power,0.087
50135,Mickey The Steel,0.0562
50135,Staysound Susie,0.07316
50135,Verhoyen,0.04428
50135,Tai Tam Bay,0.0596
50135,Cuban Grey,0.09284
50135,Noble Nation,0.08856
50135,Moltophino,0.04462
50136,Promethean,0.11296
50136,He's A Latchico,0.10336
50136,Xiomara,0.09488
50136,First Officer,0.08918
50136,Expert Witness,0.1303
50136,Robbo,0.0841
50136,Fast Steps,0.09386
50136,Morcar,0.11636
50136,Silver Gunn,0.07822
50136,Ocean Heights,0.09678
50137,Freedom Bay,0.08318
50137,Kilteel,0.14546
50137,California Fling,0.0998
50137,Sharon Curly,0.12136
50137,I Follow Rivers,0.1295
50137,Hype Merchant,0.15114
50137,Ardilly Breeze,0.10748
50137,Tiana Rose,0.09942
50137,Invincible Storm,0.06266
50138,Kinetic,0.18148
50138,Forest Spirit,0.16264
50138,Queen's Company,0.11836
50138,Spirit Of The Bay,0.1106
50138,Dibble Dabble,0.15438
50138,Cherry Cola,0.11956
50138,What's She At,0.07234
50138,Maundy Thursday,0.08064
50139,Blue Train,0.08096
50139,Skyelight,0.09248
50139,Paragon,0.06766
50139,Arlecchino's Rex,0.08548
50139,Jack Andrea,0.07748
50139,Risk,0.07428
50139,Coiled,0.05018
50139,Commander Flavius,0.06672
50139,Herkeios,0.0918
50139,Tiny Rebel,0.07166
50139,Mr Ubiquitous,0.085
50139,Ceira G,0.0912
50139,Blackbrook,0.0651
50140,Tribal Nation,0.0818
50140,Dignam,0.0462
50140,Viking Invasion,0.05246
50140,Wizard Of Odds,0.08202
50140,Lady O,0.04594
50140,Mississippi River,0.11208
50140,Manhattan Chute,0.06444
50140,Green Icon,0.05366
50140,Shiota,0.058
50140,Spycraft,0.04844
50140,Scott Key,0.09686
50140,Sir Jeremy,0.05604
50140,Bishopton,0.0657
50140,Sunriseontheboyne,0.05532
50140,Its All Peachy,0.08104
50141,Colors Of Freedom,0.11218
50141,Outer Edge,0.08488
50141,Elliott,0.10368
50141,Street Life,0.10922
50141,War Zone,0.10912
50141,Henery Hawk,0.1302
50141,May Remain,0.13754
50141,Kipp Kelly,0.10916
50141,Red Walls,0.10402
50142,Bang On The Bell,0.12302
50142,Tiger Tulip,0.07236
50142,Torfrida,0.11392
50142,Symbol Of Hope,0.07752
50142,Secret Handsheikh,0.09062
50142,Harry Brown,0.12296
50142,Beauzon,0.08588
50142,Bama Lama,0.085
50142,Big Time Rascal,0.06202
50142,Antiphon,0.09262
50142,Some Nightmare,0.07408
50143,Agia,0.04956
50143,Cherry Pink,0.05594
50143,Are You In Or Out,0.06376
50143,Man Is King,0.06332
50143,Storm Eric,0.05028
50143,Higher Kingdom,0.07222
50143,Sneddy Eddie,0.04824
50143,Share The Treasure,0.0615
50143,Harry The Rogue,0.07382
50143,Arthur's Victory,0.05662
50143,Lady Delila,0.038
50143,Prom Queen,0.02942
50143,Roderick,0.04232
50143,Love Mocha,0.04664
50143,Zaraahmando,0.05118
50143,In The Minus,0.04546
50143,Swiss Army Officer,0.0447
50143,Kensington Hope,0.02382
50143,Second Fiddle,0.03458
50143,Knockmore Prince,0.04862
50144,Azure Angel,0.14954
50144,Al Barez,0.15346
50144,Nazron,0.12356
50144,Aberama Gold,0.1958
50144,Lion's House,0.09152
50144,Phoenix Beach,0.14432
50144,Brian The Snail,0.1418
50145,Tiger Kitten,0.10346
50145,Aroof,0.1383
50145,Himself,0.1296
50145,Crackamour,0.1616
50145,Battle Stride,0.14154
50145,Call Me Audrey,0.1583
50145,Advertorial,0.1672
51957,Sonmarg,0.0911
51957,Radiant Angel,0.09612
51957,Thunderous Love,0.09336
51957,Zaman Daar,0.11218
51957,Papa Don't Preach,0.13386
51957,McCauley's Tavern,0.10068
51957,Calafrio,0.11982
51957,Enderman,0.09484
51957,Kohana Girl,0.0765
51957,Gypsy Nation,0.08154
51958,Mumayaz,0.14334
51958,Golden Pharaoh,0.13208
51958,Marsh Benham,0.10378
51958,Shaw Park,0.1435
51958,Mammy,0.11698
51958,Enpassant,0.11766
51958,Poetic Force,0.11288
51958,Ashford Hill,0.12978
51959,City Of Strangers,0.15012
51959,Rumba Bay,0.13534
51959,Art Of Fox,0.08594
51959,Monticristo Boy,0.11422
51959,Volcanic Dancer,0.10146
51959,Inconspicuous,0.08048
51959,Rinky Tinky Tinky,0.06194
51959,Olympic Melody,0.09576
51959,Dark Sorceress,0.1047
51959,Crangy,0.07004
51960,Maritime Lady,0.13532
51960,Cock And Bull,0.16522
51960,Saratoga Gold,0.11984
51960,Expressionless,0.17626
51960,Damascus Steel,0.12688
51960,Con Te Partiro,0.09812
51960,Tailorman,0.08784
51960,Buxted Too,0.09052
51961,Bohemian Breeze,0.16352
51961,Assured,0.11868
51961,Galileo's Compass,0.0903
51961,It's Tim,0.21396
51961,Ten Ten Twenty,0.12262
51961,Cloudy Rose,0.14502
51961,Irezumi,0.1459
51962,Bint Al Daar,0.18692
51962,Yokkell,0.20784
51962,Noisy Jazz,0.24012
51962,Under The Twilight,0.20396
51962,Bellarchi,0.16116
51963,Santorini Star,0.24234
51963,Zayina,0.22414
51963,Substitute,0.15698
51963,Lady Ridgewood,0.18348
51963,Manara,0.19306
51964,Emily Rebecca,0.12678
51964,Eleonora Gonzaga,0.11352
51964,Aurelius Maximus,0.13008
51964,Jester Queen,0.10846
51964,Hawkesbury Legend,0.14212
51964,Juanfortherhode,0.0845
51964,Baileys Value,0.11104
51964,My Candy Girl,0.07464
51964,Clipsham Noble,0.10886
51965,Adorla Of Achill,0.07534
51965,Al Waseela,0.08672
51965,Kebili,0.0611
51965,I'Ll Give It A Go,0.11124
51965,Timeless Spirit,0.06868
51965,Lady Mariko,0.11566
51965,Cushty,0.07198
51965,Warm Glow,0.08606
51965,Crocodile River,0.08148
51965,Bay Of Dreams,0.10726
51965,Arinagour,0.07844
51965,Tootsie,0.05604
51966,Comedian Leader,0.10658
51966,Hellavapace,0.09108
51966,Edvard Grieg,0.10972
51966,Voltaic,0.07962
51966,Admiral Fitz,0.05158
51966,Cherry Hill,0.05076
51966,Havana Mojito,0.08394
51966,Spirit La Adelita,0.05842
51966,No News,0.07374
51966,We'renotreallyhere,0.07654
51966,Shop Local,0.04546
51966,Heer's Sadie,0.07322
51966,Rohilla,0.05576
51966,Boleyn Forever,0.04358
51967,Beach Point,0.11838
51967,Time Tells All,0.13124
51967,Bobacious,0.15236
51967,Jewel Maker,0.07058
51967,Double Red,0.12572
51967,Unplugged,0.08284
51967,Book Of Life,0.11746
51967,Flatley,0.10112
51967,Whatacracker,0.1003
51968,Roman Emperor,0.09872
51968,Lady In Havana,0.1063
51968,Silky Robin,0.11966
51968,Neptune Legend,0.1217
51968,Kranjcar,0.15156
51968,Anglesey Lad,0.1156
51968,Blue Collar Lad,0.08574
51968,Don't Fight It,0.10938
51968,Battle Point,0.09134
51969,Crown's Lady,0.23532
51969,Electric Avenue,0.1528
51969,Disclosure,0.17986
51969,Grovely Belle,0.12542
51969,Tambourine Dream,0.12118
51969,Boujee Gold,0.18542
51970,Angle Land,0.174
51970,Gabriae,0.12724
51970,Moe's Legacy,0.12586
51970,Four Adaay,0.21982
51970,Rebel Star,0.20424
51970,Wedgewood,0.14884
51971,Artavian,0.27668
51971,Pysanka,0.29232
51971,Educate,0.18884
51971,Blue Hero,0.24216
51972,Emaculate Soldier,0.18704
51972,Laser Focus,0.17224
51972,Sydney Seabreeze,0.1655
51972,Young Endless,0.10408
51972,Corsican Caper,0.16262
51972,Zooks,0.20852
51973,Baileys Jubilation,0.25226
51973,Nightbird,0.24666
51973,Radio Star,0.27556
51973,Startling,0.22552
51974,Diddy Man,0.11816
51974,Drafted,0.08794
51974,Pessoa,0.1576
51974,Bungle Bay,0.15074
51974,Alabama Belle,0.07914
51974,Diamondsinthesand,0.11416
51974,Too Much Trevor,0.08154
51974,Barney's Bay,0.12782
51974,Dynamite Katie,0.0829
53706,Lethal Nymph,0.13762
53706,Cloud King,0.1133
53706,Night On Earth,0.09146
53706,Hedge Fund,0.10484
53706,Arecibo,0.1069
53706,Ingleby Archie,0.10718
53706,Cash In,0.1007
53706,Reigning Profit,0.13428
53706,Fenlander,0.10372
53707,Zoulu Chief,0.09064
53707,Blind Beggar,0.08224
53707,Duran,0.13028
53707,Rebel Empire,0.07762
53707,Good Earth,0.11746
53707,Jenever,0.1489
53707,Blue Day,0.1183
53707,Isle Of Lismore,0.12046
53707,Fletcher's Flight,0.1141
53708,Molinari,0.2125
53708,Show Biz Kid,0.14052
53708,It's A Love Thing,0.15744
